LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 10.30898557310008, 11.003521526752243, 1.0497001254210647, 0.9795867793419709, 9.81021897810219, 0.9861450692746536,
1, 8.705141439464256, 9.30917166179443, 2.0364853962994127, 8.503469956699686, 8.533333333333333, 2.6322181274508516,
2, 11.520015802490812, 12.2880168559902, 0.2993337439420356, 1.54992690432715, 9.617531959300809, 0.41906618193576495,
3, 8.705085798161452, 9.799065431227929, 2.1281048616294918, 8.685358198689011, 9.324985771200911, 2.025272515823703,
4, 8.705085798161452, 9.799065431227929, 2.1281048616294918, 8.685358198689011, 9.324985771200911, 2.025272515823703,
5, 10.943541285554213, 11.702889048225323, 0.6400344602902407, 10.77226532414104, 9.324985771200911, 0.8497745411435951,
6, 11.520015802490812, 12.2880168559902, 0.2993337439420356, 1.54992690432715, 9.617531959300809, 0.41906618193576495,
7, 8.705085798161452, 9.799065431227929, 2.1281048616294918, 8.685358198689011, 9.324985771200911, 2.025272515823703,
8, 10.943541285554213, 11.702889048225323, 0.6400344602902407, 10.77226532414104, 9.324985771200911, 0.8497745411435951,
9, 11.520015802490812, 12.2880168559902, 0.2993337439420356, 1.54992690432715, 9.617531959300809, 0.41906618193576495,
10, 8.705085798161452, 9.799065431227929, 2.1281048616294918, 8.685358198689011, 9.324985771200911, 2.025272515823703,
11, 10.829833148054064, 11.702916010643916, 0.6343492673504394, 9.799760748028612, 9.769827072152653, 1.6283657046045865,
12, 11.617632798712254, 12.538794215888256, 0.15119368539456587, 1.6740464559741446, 0.3266409337208556, 0.8229162703998174,
13, 10.003216742146057, 11.652947467960548, 1.2524819293987064, 9.898335448234679, 9.769827072152653, 1.345936285571542,
14, 10.829793395227304, 12.651754651904199, 0.6782515066772346, 10.102848124944732, 0.2965123196946736, 0.7139467597390216,
15, 11.346933929596137, 12.226900234340327, 0.33218094804655146, 11.165978658774048, 9.769827072152653, 1.030033050725679,
16, 11.617632798712254, 12.538794215888256, 0.15119368539456587, 1.6740464559741446, 0.3266409337208556, 0.8229162703998174,
17, 10.003216742146057, 11.652947467960548, 1.2524819293987064, 9.898335448234679, 9.769827072152653, 1.345936285571542,
18, 11.346933929596137, 12.226900234340327, 0.33218094804655146, 11.165978658774048, 9.769827072152653, 1.030033050725679,
19, 11.617632798712254, 12.538794215888256, 0.15119368539456587, 1.6740464559741446, 0.3266409337208556, 0.8229162703998174,
20, 10.003216742146057, 11.652947467960548, 1.2524819293987064, 9.898335448234679, 9.769827072152653, 1.345936285571542,
21, 11.346933929596137, 12.226900234340327, 0.33218094804655146, 11.165978658774048, 9.769827072152653, 1.030033050725679,
22, 11.617632798712254, 12.538794215888256, 0.15119368539456587, 1.6740464559741446, 0.3266409337208556, 0.8229162703998174,
23, 10.003216742146057, 11.652947467960548, 1.2524819293987064, 9.898335448234679, 9.769827072152653, 1.345936285571542,
24, 11.31192020465645, 12.870451432853562, 0.34618982402646065, 9.822617870095614, 1.0998009809391367, 13.99756986634265,
25, 11.876311034829676, 13.334805372440337, 0.08062051723585721, 9.817256896889063, 1.5623387017201495, 13.995444191343964,
26, 10.541206396793086, 12.651773369785856, 0.6626523468440463, 9.817256896889063, 0.8228722166188223, 0.9267225059333069,
27, 11.311876754045501, 13.218250698300857, 0.35423392581092467, 9.857851915472056, 0.779613324728135, 0.4605052766229613,
28, 11.265412714215236, 13.165165449050674, 0.173038348256884, 11.194936500760347, 1.0392905440926412, 14.0,
29, 11.876311034829676, 13.334805372440337, 0.08062051723585721, 9.817256896889063, 1.5623387017201495, 13.995444191343964,
30, 10.541206396793086, 12.651773369785856, 0.6626523468440463, 9.817256896889063, 0.8228722166188223, 0.9267225059333069,
31, 11.265412714215236, 13.165165449050674, 0.173038348256884, 11.194936500760347, 1.0392905440926412, 14.0,
32, 11.876311034829676, 13.334805372440337, 0.08062051723585721, 9.817256896889063, 1.5623387017201495, 13.995444191343964,
33, 10.541206396793086, 12.651773369785856, 0.6626523468440463, 9.817256896889063, 0.8228722166188223, 0.9267225059333069,
34, 11.265412714215236, 13.165165449050674, 0.173038348256884, 11.194936500760347, 1.0392905440926412, 14.0,
35, 11.876311034829676, 13.334805372440337, 0.08062051723585721, 9.817256896889063, 1.5623387017201495, 13.995444191343964,
36, 10.541206396793086, 12.651773369785856, 0.6626523468440463, 9.817256896889063, 0.8228722166188223, 0.9267225059333069,
37, 11.265412714215236, 13.165165449050674, 0.173038348256884, 11.194936500760347, 1.0392905440926412, 14.0,
38, 11.876311034829676, 13.334805372440337, 0.08062051723585721, 9.817256896889063, 1.5623387017201495, 13.995444191343964,
39, 10.541206396793086, 12.651773369785856, 0.6626523468440463, 9.817256896889063, 0.8228722166188223, 0.9267225059333069,
40, 11.265412714215236, 13.165165449050674, 0.173038348256884, 11.194936500760347, 1.0392905440926412, 14.0,
41, 11.876311034829676, 13.334805372440337, 0.08062051723585721, 9.817256896889063, 1.5623387017201495, 13.995444191343964,
42, 10.541206396793086, 12.651773369785856, 0.6626523468440463, 9.817256896889063, 0.8228722166188223, 0.9267225059333069,
43, 11.968834086237395, 13.80189876611159, 0.02078507585143809, 2.3940776561249053, 13.955012589293974, 13.998101385988228,
44, 11.013572343149807, 11.463105908176331, 0.3066398390342052, 10.171841740716964, 9.615023474178404, 14.0,
45, 11.013773802337704, 8.597486692641167, 0.24211161718707128, 9.013922572532111, 9.610010427528676, 14.0,
